date;day;year;interval_0;interval_1;interval_2;interval_3;interval_4;interval_5;interval_6;interval_7;interval_8;interval_9;interval_10;interval_11;interval_12;interval_13;interval_14;interval_15;interval_16;interval_17;interval_18;interval_19;interval_20;interval_21;interval_22;interval_23;interval_24;interval_25;interval_26;interval_27;interval_28;interval_29;interval_30;interval_31;interval_32;interval_33;interval_34;interval_35;interval_36;interval_37;interval_38;interval_39;interval_40;interval_41;interval_42;interval_43;interval_44;interval_45;interval_46;interval_47;total_trips
2009-03-03;tuesday;2009;2,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;2,0;2,0;1,0;2,0;3,0;1,0;1,0;2,0;2,0;2,0;3,0;1,0;1,0;2,0;1,0;2,0;1,0;1,0;4,0;3,0;3,0;3,0;2,0;6,0;2,0;2,0;2,0;6,0;1,0;0,0;5,0;2,0;6,0;3,0;86
2009-03-04;wednesday;2009;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;1,0;0,0;1,0;0,0;0,0;3,0;2,0;3,0;2,0;2,0;3,0;1,0;2,0;2,0;2,0;0,0;2,0;4,0;3,0;0,0;1,0;3,0;2,0;1,0;4,0;0,0;5,0;2,0;4,0;2,0;3,0;2,0;4,0;3,0;1,0;1,0;3,0;1,0;2,0;1,0;81
2009-03-05;thursday;2009;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;3,0;3,0;1,0;2,0;0,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;4,0;2,0;4,0;3,0;0,0;3,0;3,0;3,0;0,0;8,0;1,0;0,0;4,0;3,0;1,0;2,0;2,0;7,0;74
2009-03-06;friday;2009;0,0;3,0;1,0;0,0;1,0;2,0;0,0;1,0;1,0;1,0;0,0;0,0;3,0;1,0;2,0;1,0;5,0;1,0;4,0;3,0;2,0;2,0;1,0;4,0;6,0;3,0;1,0;1,0;3,0;2,0;0,0;1,0;3,0;3,0;1,0;4,0;3,0;2,0;3,0;3,0;4,0;4,0;1,0;0,0;3,0;6,0;0,0;0,0;96
2009-03-07;saturday;2009;3,0;3,0;2,0;2,0;1,0;1,0;4,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;3,0;0,0;0,0;3,0;1,0;1,0;1,0;1,0;3,0;5,0;2,0;2,0;2,0;4,0;3,0;2,0;5,0;1,0;3,0;0,0;0,0;7,0;3,0;4,0;3,0;3,0;1,0;3,0;5,0;1,0;0,0;2,0;2,0;95
2009-03-08;sunday;2009;4,0;2,0;3,0;2,0;1,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;3,0;2,0;3,0;2,0;1,0;1,0;3,0;2,0;2,0;2,0;1,0;2,0;1,0;0,0;2,0;2,0;3,0;1,0;0,0;2,0;3,0;1,0;0,0;1,0;1,0;3,0;1,0;2,0;67
2009-03-09;monday;2009;1,0;1,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;4,0;3,0;2,0;1,0;1,0;0,0;3,0;1,0;2,0;1,0;1,0;1,0;2,0;2,0;3,0;0,0;1,0;1,0;2,0;1,0;4,0;2,0;6,0;3,0;1,0;2,0;2,0;4,0;1,0;1,0;3,0;2,0;2,0;73
2009-03-10;tuesday;2009;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;2,0;2,0;2,0;1,0;2,0;4,0;5,0;1,0;1,0;4,0;6,0;3,0;2,0;3,0;1,0;3,0;0,0;3,0;6,0;1,0;7,0;6,0;1,0;3,0;3,0;2,0;3,0;1,0;2,0;2,0;3,0;4,0;1,0;3,0;3,0;2,0;102
2009-03-11;wednesday;2009;0,0;1,0;0,0;0,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;3,0;2,0;6,0;3,0;2,0;3,0;2,0;2,0;1,0;2,0;1,0;2,0;4,0;2,0;3,0;4,0;2,0;1,0;5,0;5,0;2,0;5,0;1,0;2,0;4,0;3,0;1,0;2,0;2,0;3,0;5,0;2,0;2,0;2,0;98
2009-03-12;thursday;2009;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;2,0;2,0;1,0;3,0;5,0;2,0;1,0;3,0;1,0;1,0;0,0;0,0;2,0;1,0;1,0;6,0;1,0;2,0;3,0;4,0;6,0;4,0;6,0;3,0;2,0;4,0;6,0;5,0;3,0;0,0;4,0;3,0;1,0;95
2009-03-13;friday;2009;1,0;0,0;3,0;2,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;3,0;3,0;2,0;1,0;0,0;2,0;1,0;2,0;0,0;3,0;3,0;2,0;4,0;1,0;2,0;1,0;2,0;2,0;4,0;0,0;1,0;0,0;0,0;1,0;2,0;1,0;2,0;5,0;4,0;0,0;2,0;5,0;3,0;1,0;2,0;75
2009-03-14;saturday;2009;1,0;1,0;0,0;3,0;2,0;5,0;4,0;2,0;3,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;2,0;1,0;2,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;4,0;3,0;1,0;1,0;1,0;3,0;1,0;2,0;2,0;3,0;2,0;2,0;1,0;1,0;7,0;1,0;1,0;74
2009-03-15;sunday;2009;2,0;2,0;3,0;1,0;2,0;4,0;2,0;2,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;3,0;1,0;2,0;1,0;3,0;1,0;1,0;1,0;1,0;2,0;4,0;1,0;0,0;3,0;1,0;0,0;2,0;0,0;2,0;0,0;0,0;1,0;0,0;2,0;2,0;1,0;0,0;1,0;0,0;60
2009-03-16;monday;2009;0,0;0,0;3,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3,0;5,0;4,0;4,0;2,0;4,0;2,0;1,0;0,0;1,0;0,0;2,0;1,0;1,0;2,0;1,0;2,0;4,0;2,0;0,0;5,0;2,0;0,0;2,0;1,0;4,0;4,0;3,0;1,0;3,0;1,0;2,0;0,0;2,0;76
2009-03-17;tuesday;2009;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;4,0;1,0;3,0;1,0;2,0;0,0;2,0;2,0;0,0;3,0;3,0;3,0;2,0;1,0;3,0;2,0;2,0;2,0;3,0;4,0;4,0;5,0;1,0;1,0;2,0;5,0;1,0;3,0;1,0;74
2009-03-18;wednesday;2009;3,0;2,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;1,0;5,0;2,0;2,0;2,0;1,0;3,0;3,0;2,0;0,0;1,0;0,0;1,0;1,0;0,0;3,0;0,0;3,0;2,0;4,0;2,0;2,0;1,0;2,0;0,0;3,0;6,0;4,0;1,0;3,0;3,0;1,0;75
2009-03-19;thursday;2009;0,0;1,0;1,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;1,0;1,0;3,0;1,0;2,0;4,0;6,0;3,0;1,0;2,0;2,0;3,0;6,0;6,0;1,0;3,0;3,0;1,0;3,0;3,0;2,0;2,0;3,0;2,0;2,0;3,0;1,0;6,0;5,0;3,0;4,0;2,0;1,0;2,0;3,0;104
2009-03-20;friday;2009;0,0;4,0;1,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;0,0;1,0;1,0;5,0;2,0;4,0;0,0;1,0;3,0;2,0;4,0;4,0;2,0;3,0;4,0;0,0;0,0;1,0;3,0;3,0;3,0;2,0;0,0;6,0;3,0;3,0;4,0;4,0;3,0;3,0;2,0;3,0;1,0;92
2009-03-21;saturday;2009;4,0;1,0;4,0;1,0;1,0;0,0;3,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;2,0;3,0;1,0;0,0;2,0;0,0;2,0;1,0;2,0;3,0;2,0;1,0;2,0;0,0;1,0;3,0;3,0;2,0;2,0;7,0;2,0;5,0;2,0;3,0;2,0;3,0;4,0;81
2009-03-22;sunday;2009;3,0;1,0;3,0;3,0;1,0;0,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;0,0;3,0;1,0;1,0;1,0;1,0;2,0;1,0;1,0;3,0;1,0;0,0;1,0;2,0;1,0;1,0;3,0;1,0;1,0;2,0;1,0;1,0;1,0;2,0;5,0;1,0;3,0;2,0;0,0;61
2009-03-23;monday;2009;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;4,0;1,0;4,0;2,0;3,0;2,0;0,0;5,0;3,0;1,0;5,0;2,0;0,0;3,0;1,0;1,0;4,0;1,0;1,0;2,0;3,0;3,0;5,0;1,0;4,0;4,0;3,0;1,0;1,0;1,0;3,0;1,0;3,0;1,0;83
2009-03-24;tuesday;2009;1,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;1,0;2,0;3,0;1,0;3,0;0,0;5,0;0,0;4,0;0,0;2,0;1,0;4,0;3,0;3,0;2,0;0,0;1,0;0,0;3,0;0,0;2,0;0,0;2,0;2,0;1,0;1,0;1,0;2,0;0,0;2,0;3,0;3,0;1,0;3,0;3,0;1,0;70
2009-03-25;wednesday;2009;2,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;4,0;3,0;2,0;5,0;3,0;3,0;2,0;2,0;0,0;2,0;1,0;1,0;3,0;3,0;0,0;2,0;2,0;3,0;1,0;3,0;1,0;4,0;5,0;4,0;3,0;1,0;2,0;1,0;6,0;4,0;2,0;0,0;4,0;2,0;93
2009-03-26;thursday;2009;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;3,0;3,0;0,0;5,0;3,0;1,0;3,0;1,0;2,0;0,0;3,0;4,0;1,0;1,0;4,0;1,0;1,0;1,0;2,0;2,0;2,0;2,0;1,0;7,0;2,0;5,0;4,0;1,0;3,0;3,0;4,0;1,0;1,0;3,0;84
2009-03-27;friday;2009;1,0;2,0;3,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;4,0;1,0;1,0;3,0;1,0;4,0;1,0;2,0;1,0;3,0;4,0;2,0;1,0;1,0;2,0;6,0;1,0;3,0;0,0;3,0;6,0;0,0;6,0;2,0;3,0;1,0;3,0;1,0;2,0;5,0;7,0;3,0;1,0;94
2009-03-28;saturday;2009;1,0;3,0;2,0;3,0;1,0;1,0;3,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;4,0;2,0;1,0;2,0;3,0;3,0;5,0;2,0;0,0;2,0;5,0;1,0;1,0;4,0;3,0;1,0;0,0;2,0;4,0;2,0;6,0;1,0;1,0;4,0;4,0;2,0;1,0;84
2009-03-29;sunday;2009;2,0;3,0;2,0;2,0;0,0;2,0;1,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;2,0;2,0;0,0;2,0;3,0;1,0;2,0;0,0;2,0;5,0;2,0;1,0;2,0;2,0;4,0;4,0;4,0;1,0;3,0;0,0;1,0;1,0;2,0;3,0;2,0;1,0;0,0;0,0;3,0;2,0;74
2009-03-30;monday;2009;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;3,0;3,0;2,0;0,0;4,0;2,0;2,0;2,0;0,0;0,0;0,0;0,0;3,0;2,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;3,0;3,0;3,0;3,0;3,0;2,0;2,0;5,0;2,0;3,0;4,0;0,0;0,0;1,0;65
2009-03-31;tuesday;2009;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;2,0;1,0;0,0;1,0;7,0;3,0;4,0;2,0;2,0;4,0;3,0;0,0;1,0;0,0;3,0;2,0;0,0;1,0;2,0;1,0;1,0;3,0;3,0;1,0;3,0;1,0;4,0;3,0;4,0;5,0;1,0;3,0;0,0;4,0;1,0;4,0;3,0;88
2009-04-01;wednesday;2009;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;2,0;0,0;3,0;1,0;2,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;4,0;0,0;0,0;3,0;2,0;1,0;1,0;2,0;0,0;2,0;3,0;3,0;3,0;3,0;1,0;3,0;0,0;2,0;2,0;1,0;1,0;1,0;57
2009-04-02;thursday;2009;0,0;0,0;1,0;1,0;0,0;2,0;2,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;3,0;0,0;0,0;1,0;3,0;1,0;4,0;0,0;1,0;4,0;2,0;2,0;2,0;1,0;3,0;2,0;1,0;1,0;0,0;2,0;0,0;2,0;4,0;3,0;0,0;1,0;4,0;1,0;1,0;1,0;2,0;3,0;5,0;68
2009-04-03;friday;2009;2,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;3,0;3,0;3,0;5,0;4,0;4,0;2,0;1,0;2,0;4,0;2,0;3,0;2,0;1,0;1,0;3,0;1,0;3,0;5,0;1,0;0,0;3,0;3,0;1,0;2,0;3,0;2,0;2,0;1,0;1,0;4,0;5,0;6,0;5,0;97
2009-04-04;saturday;2009;0,0;1,0;3,0;3,0;2,0;1,0;0,0;2,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;4,0;1,0;3,0;1,0;3,0;5,0;4,0;2,0;2,0;1,0;5,0;1,0;2,0;0,0;3,0;5,0;3,0;2,0;6,0;5,0;0,0;3,0;3,0;8,0;5,0;3,0;1,0;3,0;100
2009-04-05;sunday;2009;6,0;1,0;2,0;4,0;2,0;3,0;1,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;2,0;0,0;3,0;2,0;3,0;1,0;1,0;3,0;3,0;2,0;1,0;2,0;1,0;2,0;5,0;4,0;4,0;0,0;1,0;4,0;0,0;0,0;1,0;0,0;4,0;2,0;1,0;2,0;2,0;1,0;3,0;1,0;1,0;85
2009-04-06;monday;2009;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;2,0;3,0;4,0;1,0;2,0;0,0;2,0;4,0;2,0;1,0;2,0;5,0;0,0;2,0;4,0;3,0;1,0;2,0;1,0;0,0;1,0;4,0;3,0;1,0;0,0;2,0;0,0;1,0;4,0;4,0;2,0;2,0;1,0;70
2009-04-07;tuesday;2009;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;2,0;2,0;4,0;2,0;1,0;3,0;1,0;0,0;4,0;1,0;2,0;0,0;4,0;1,0;0,0;1,0;2,0;0,0;2,0;0,0;3,0;4,0;2,0;2,0;2,0;3,0;4,0;4,0;3,0;4,0;0,0;3,0;3,0;75
2009-04-08;wednesday;2009;2,0;1,0;3,0;2,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;2,0;5,0;3,0;1,0;3,0;2,0;1,0;1,0;2,0;1,0;4,0;3,0;2,0;4,0;3,0;5,0;2,0;1,0;3,0;0,0;1,0;2,0;2,0;6,0;4,0;4,0;1,0;3,0;1,0;2,0;1,0;2,0;2,0;94
2009-04-09;thursday;2009;1,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0;3,0;1,0;5,0;0,0;1,0;1,0;5,0;2,0;1,0;4,0;1,0;3,0;3,0;3,0;4,0;0,0;3,0;4,0;1,0;3,0;0,0;2,0;3,0;1,0;3,0;3,0;1,0;1,0;1,0;2,0;3,0;0,0;76
2009-04-10;friday;2009;2,0;2,0;0,0;1,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;1,0;1,0;3,0;2,0;4,0;4,0;3,0;1,0;3,0;1,0;1,0;1,0;4,0;5,0;2,0;1,0;0,0;2,0;2,0;1,0;3,0;2,0;2,0;5,0;3,0;6,0;3,0;1,0;2,0;1,0;0,0;6,0;2,0;2,0;92
2009-04-11;saturday;2009;5,0;2,0;1,0;3,0;4,0;5,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;2,0;1,0;2,0;0,0;1,0;2,0;2,0;3,0;2,0;2,0;1,0;3,0;3,0;2,0;2,0;2,0;3,0;1,0;0,0;2,0;2,0;0,0;2,0;1,0;1,0;4,0;0,0;3,0;76
2009-04-12;sunday;2009;5,0;3,0;2,0;4,0;0,0;1,0;2,0;2,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;0,0;0,0;0,0;3,0;2,0;1,0;0,0;2,0;1,0;3,0;0,0;0,0;3,0;5,0;3,0;0,0;2,0;3,0;0,0;2,0;0,0;0,0;2,0;1,0;1,0;0,0;0,0;2,0;1,0;1,0;63
2009-04-13;monday;2009;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;3,0;1,0;1,0;2,0;2,0;0,0;0,0;0,0;2,0;0,0;1,0;0,0;2,0;3,0;3,0;0,0;2,0;2,0;0,0;1,0;1,0;3,0;3,0;3,0;1,0;3,0;5,0;1,0;3,0;3,0;3,0;2,0;1,0;1,0;62
2009-04-14;tuesday;2009;2,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;3,0;1,0;1,0;0,0;1,0;3,0;2,0;3,0;3,0;5,0;1,0;1,0;2,0;2,0;2,0;5,0;1,0;3,0;2,0;1,0;4,0;0,0;2,0;3,0;2,0;4,0;2,0;2,0;4,0;1,0;2,0;2,0;1,0;2,0;78
2009-04-15;wednesday;2009;2,0;3,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;2,0;0,0;2,0;2,0;3,0;3,0;4,0;2,0;0,0;3,0;0,0;2,0;0,0;5,0;2,0;0,0;1,0;2,0;0,0;1,0;1,0;3,0;1,0;4,0;3,0;3,0;3,0;3,0;3,0;3,0;1,0;3,0;3,0;3,0;0,0;2,0;81
2009-04-16;thursday;2009;2,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;3,0;3,0;4,0;6,0;4,0;4,0;2,0;1,0;2,0;2,0;2,0;0,0;4,0;2,0;1,0;4,0;1,0;4,0;3,0;1,0;0,0;3,0;2,0;1,0;3,0;3,0;1,0;2,0;5,0;4,0;2,0;2,0;1,0;2,0;95
2009-04-17;friday;2009;1,0;1,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;0,0;2,0;0,0;2,0;1,0;2,0;0,0;4,0;0,0;0,0;4,0;0,0;2,0;2,0;0,0;2,0;2,0;4,0;3,0;1,0;0,0;4,0;2,0;4,0;2,0;6,0;0,0;4,0;5,0;2,0;3,0;3,0;5,0;2,0;81
2009-04-18;saturday;2009;3,0;0,0;2,0;4,0;0,0;3,0;3,0;3,0;2,0;2,0;0,0;1,0;0,0;1,0;0,0;2,0;0,0;1,0;2,0;5,0;3,0;3,0;3,0;2,0;4,0;1,0;5,0;4,0;4,0;2,0;1,0;0,0;4,0;0,0;2,0;1,0;2,0;3,0;1,0;3,0;2,0;2,0;0,0;3,0;4,0;4,0;4,0;2,0;103
2009-04-19;sunday;2009;2,0;3,0;1,0;4,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;1,0;4,0;0,0;0,0;2,0;4,0;0,0;3,0;0,0;1,0;4,0;2,0;3,0;0,0;2,0;1,0;1,0;3,0;6,0;0,0;2,0;0,0;0,0;2,0;4,0;1,0;2,0;65
2009-04-20;monday;2009;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;1,0;0,0;2,0;4,0;2,0;2,0;1,0;0,0;0,0;0,0;1,0;4,0;2,0;2,0;3,0;2,0;1,0;0,0;2,0;1,0;1,0;4,0;0,0;4,0;3,0;3,0;3,0;2,0;2,0;2,0;1,0;3,0;1,0;1,0;66
2009-04-21;tuesday;2009;1,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;5,0;0,0;1,0;1,0;3,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;3,0;1,0;0,0;1,0;1,0;2,0;2,0;1,0;0,0;1,0;1,0;2,0;3,0;6,0;0,0;1,0;5,0;0,0;4,0;2,0;2,0;2,0;1,0;59
2009-04-22;wednesday;2009;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;0,0;3,0;4,0;2,0;3,0;1,0;1,0;1,0;2,0;3,0;0,0;3,0;0,0;2,0;4,0;2,0;2,0;0,0;2,0;3,0;3,0;5,0;2,0;1,0;0,0;5,0;0,0;3,0;4,0;5,0;5,0;1,0;1,0;2,0;3,0;3,0;86
2009-04-23;thursday;2009;1,0;4,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;2,0;4,0;7,0;3,0;4,0;1,0;6,0;2,0;1,0;1,0;2,0;2,0;1,0;2,0;2,0;2,0;1,0;2,0;2,0;0,0;2,0;3,0;3,0;4,0;4,0;2,0;3,0;5,0;3,0;0,0;1,0;0,0;5,0;1,0;95
2009-04-24;friday;2009;2,0;3,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;3,0;2,0;2,0;5,0;3,0;0,0;1,0;4,0;1,0;2,0;2,0;3,0;2,0;0,0;2,0;1,0;3,0;4,0;1,0;1,0;2,0;1,0;2,0;2,0;6,0;6,0;5,0;2,0;3,0;1,0;1,0;2,0;1,0;3,0;90
2009-04-25;saturday;2009;2,0;2,0;2,0;4,0;2,0;1,0;1,0;1,0;2,0;3,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;1,0;1,0;1,0;2,0;2,0;3,0;1,0;1,0;2,0;1,0;2,0;2,0;2,0;1,0;1,0;1,0;2,0;1,0;3,0;2,0;6,0;2,0;4,0;4,0;2,0;1,0;3,0;1,0;0,0;1,0;3,0;82
2009-04-26;sunday;2009;4,0;6,0;0,0;2,0;4,0;2,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;3,0;0,0;1,0;1,0;1,0;0,0;4,0;2,0;1,0;1,0;2,0;2,0;0,0;3,0;3,0;1,0;1,0;3,0;2,0;0,0;1,0;2,0;1,0;2,0;0,0;0,0;63
2009-04-27;monday;2009;0,0;1,0;1,0;1,0;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;2,0;1,0;2,0;1,0;3,0;2,0;3,0;1,0;2,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;2,0;0,0;2,0;0,0;1,0;0,0;0,0;0,0;1,0;3,0;1,0;43
2009-04-28;tuesday;2009;0,0;2,0;3,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;2,0;3,0;3,0;5,0;2,0;1,0;5,0;2,0;0,0;1,0;3,0;2,0;3,0;2,0;1,0;2,0;2,0;1,0;0,0;1,0;3,0;1,0;3,0;2,0;1,0;3,0;1,0;4,0;3,0;1,0;0,0;73
2009-04-29;wednesday;2009;5,0;0,0;2,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;2,0;0,0;1,0;3,0;2,0;1,0;1,0;1,0;3,0;2,0;0,0;2,0;1,0;2,0;2,0;3,0;1,0;1,0;4,0;1,0;0,0;1,0;0,0;2,0;1,0;7,0;0,0;1,0;4,0;5,0;5,0;3,0;2,0;2,0;0,0;2,0;78
2009-04-30;thursday;2009;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;3,0;5,0;3,0;3,0;3,0;2,0;4,0;2,0;3,0;1,0;3,0;5,0;2,0;3,0;4,0;5,0;4,0;0,0;2,0;0,0;1,0;4,0;4,0;4,0;4,0;2,0;1,0;4,0;1,0;2,0;3,0;2,0;2,0;1,0;97
2009-05-01;friday;2009;2,0;2,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;2,0;0,0;3,0;4,0;2,0;1,0;3,0;0,0;1,0;2,0;4,0;5,0;3,0;2,0;3,0;3,0;1,0;2,0;3,0;3,0;3,0;2,0;1,0;2,0;2,0;2,0;2,0;1,0;1,0;1,0;6,0;4,0;4,0;1,0;2,0;1,0;1,0;90
2009-05-02;saturday;2009;5,0;1,0;1,0;6,0;1,0;1,0;2,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;2,0;0,0;0,0;0,0;0,0;4,0;0,0;1,0;2,0;1,0;1,0;2,0;0,0;2,0;5,0;1,0;2,0;0,0;3,0;5,0;1,0;1,0;3,0;4,0;2,0;4,0;2,0;3,0;3,0;2,0;2,0;2,0;3,0;83
2009-05-03;sunday;2009;2,0;1,0;2,0;1,0;3,0;2,0;3,0;3,0;1,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;1,0;3,0;3,0;4,0;3,0;2,0;2,0;4,0;4,0;3,0;3,0;0,0;1,0;2,0;1,0;4,0;2,0;0,0;1,0;0,0;4,0;0,0;0,0;0,0;0,0;73
2009-05-04;monday;2009;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;2,0;1,0;1,0;2,0;1,0;0,0;1,0;1,0;1,0;2,0;0,0;0,0;2,0;1,0;2,0;1,0;1,0;3,0;1,0;4,0;3,0;4,0;3,0;1,0;0,0;4,0;2,0;2,0;4,0;1,0;1,0;3,0;61
2009-05-05;tuesday;2009;0,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;3,0;2,0;6,0;5,0;3,0;3,0;2,0;0,0;4,0;4,0;1,0;2,0;1,0;3,0;1,0;1,0;3,0;3,0;2,0;2,0;4,0;2,0;4,0;1,0;3,0;5,0;3,0;0,0;3,0;4,0;4,0;93
2009-05-06;wednesday;2009;3,0;1,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;2,0;0,0;1,0;4,0;4,0;4,0;1,0;2,0;2,0;1,0;2,0;3,0;1,0;0,0;2,0;4,0;2,0;3,0;3,0;2,0;1,0;2,0;1,0;3,0;5,0;1,0;4,0;2,0;0,0;3,0;3,0;1,0;1,0;1,0;7,0;90
2009-05-07;thursday;2009;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;4,0;2,0;2,0;2,0;1,0;2,0;1,0;2,0;4,0;6,0;5,0;1,0;2,0;1,0;2,0;2,0;0,0;1,0;2,0;3,0;4,0;4,0;1,0;2,0;0,0;5,0;0,0;2,0;1,0;5,0;2,0;2,0;81
